Name, MaxHeap Breadth, MinHeap Breadth, MaxHeap Depth, MinHeap Depth, BST
Danika Flores,2065,133879,171521,104945,2122
Natalee Sparks,1715,37142,21998,35307,831
Bailey Bowen,1967,110085,112236,107452,1726
Rhys Howe,1755,21086,53261,20897,1101
Veronica Cisneros,1680,75030,92641,75134,694
Isabela Sandoval,1801,48001,87100,50037,1141
Emmalee English,3602,112775,83055,107309,923
Saige Riddle,1818,13973,20249,12373,1181
Gracelyn Fields,4210,84753,127650,95021,1967
Brendon Rogers,2019,41720,45414,41645,1084
Mayra Berry,2162,156853,125183,126456,1864
Alisson Woods,240,29301,1405,28067,1003
Marely Parsons,2219,95136,54621,92945,1634
Katelynn Bridges,2363,77973,136587,74979,1720
Turner Wall,2598,240018,39213,252426,1824
Chloe Dunn,3114,1956,225488,1933,3527
Misael Ray,3022,120095,59376,114938,1542
Dwayne Curry,2409,32696,114846,31337,1153
Fernando Mejia,2523,178364,159802,156257,1910
Brock Riley,2300,15872,20857,15011,1158
Kennedy Carroll,2483,93754,106012,89750,1537
Jadyn Long,2283,46504,46814,45173,1606
Ronin Hutchinson,2288,105680,90559,103752,980
Kenna Sloan,2386,8587,10669,8684,1239
Mackenzie Baird,2707,84208,115804,79981,1365
Mylie Wheeler,2621,37802,5254,37228,785
Gavin Ewing,2420,98022,95211,94413,808
Karina Cummings,2701,22417,81472,22440,785
Livia Arias,2357,76883,77090,74996,831
Audrey Hubbard,2541,53043,43544,53089,739
Alina Benjamin,2724,114852,86394,113469,1164
Arabella Fox,2678,5093,88952,5420,1434
Taylor Norton,2936,80314,54890,119745,1239
Samuel Jenkins,2546,32157,84363,32215,958
Iliana Zhang,3808,97167,711,96014,958
Kaila Hart,2936,21252,60294,22199,1284
Tristin Frost,2896,97545,66667,110630,1290
Perla Tanner,2673,49475,12551,50531,1003
Rosemary Barker,2822,141210,111846,132560,1095
Jensen Cannon,2810,12774,91603,12161,1325
Phillip Simmons,2822,75770,13159,83314,1405
Antoine Mcbride,2965,45334,51988,43354,1193
Jillian Dillon,2994,113911,111278,112334,1497
Emmanuel Case,2839,25486,79688,26438,843
Devin Hess,2908,92394,49957,97350,1233
Brielle Robles,2982,57753,23409,58275,1296
Gauge Mcknight,2914,128487,49613,132181,1072
Noelle Mooney,2902,2833,42557,2868,682
Meadow Ho,3149,70447,107664,69231,1468
Romeo Pitts,2965,32490,22383,31870,785
Harper Torres,2856,91775,10239,86704,929
Sydney Matthews,2954,16727,45058,16451,883
Addisyn Shields,3166,77726,21774,76000,906
Agustin Walter,2965,49314,5552,47720,734
Madeleine Carter,3361,114135,90461,105972,1273
Parker Tran,3017,9625,38869,9447,728
Aryan Velasquez,3384,75334,22882,75690,854
Ivy Villanueva,3040,36838,20105,36660,906
Athena Gibson,3522,101331,92807,99995,981
Miah Payne,3263,23559,39322,23501,562
Lesly Brown,3120,80027,86704,78891,1141
Frida Wall,2954,52682,9889,51230,751
Yoselin Graham,3091,106724,81363,103637,1009
Brandon Blevins,3476,6396,79981,6212,1325
Amira Li,3447,68594,45460,66489,929
Kamren Barnes,3579,35748,88459,35347,1038
Mauricio Salazar,3499,89916,10680,90473,1152
Morgan Campbell,3522,20535,88000,20495,860
Ethan Dunn,3487,74812,42678,76631,889
Avah Collier,3763,53422,97993,52361,1038
Raelynn Leonard,3499,111330,44645,106202,1066
Salvador Gonzalez,4715,20926,132474,18505,1743
Kenna Miller,4015,76843,10996,75931,1468
Kamryn Crawford,4388,54718,144147,60518,1365
Lailah Hobbs,4193,146660,79619,147113,1812
Krish Delacruz,4210,34475,144658,43538,1577
Jade Cowan,5042,159715,175152,176460,3068
King Cain,4239,70453,135583,69524,1485
Janiah Key,29754,215748,71330,242347,1990
Jesus Morris,4921,935,73826,814,3028
Trace Nolan,7468,96524,68680,88488,1359
Elle Zuniga,177,32008,195,33419,1118
Andy Mcmillan,5397,117628,127265,136610,1738
Maia Huang,4933,21080,211629,23232,2076
Oswaldo Chang,4847,102800,132675,119762,1239
Hezekiah Roberts,4462,56950,31480,56491,1348
Zander Padilla,4830,146304,176460,154949,1434
Damarion Patton,3975,8197,25044,8088,940
Donovan Summers,4330,107722,13514,82379,906
Gretchen Boyle,4829,59514,142776,49280,1371
Aubrie Daniels,4520,104045,95733,121036,975
Eleanor George,5988,27872,133145,26920,1198
Luciana Mcdowell,5483,115902,33167,117869,2535
Addisyn Kline,5409,65256,66673,69575,1187
Judith Curtis,4841,137034,128338,139312,1652
Mina Underwood,4348,4256,10646,4216,740
Imani Simon,4818,103167,74962,100224,1313
Angelo Steele,4502,35071,24585,33895,1021
Edith Irwin,4531,107136,108399,111009,1376
Izayah Montgomery,4365,17547,40372,17513,848
Gianna Ibarra,4359,108513,124047,89899,1038
Eden Neal,6390,62152,147509,61768,1307
Gustavo Rivers,4554,117640,50835,132824,1451
Agustin Griffith,4755,11851,112632,12040,883
Kaylyn Navarro,4927,77256,25320,77767,1313
Skylar Farrell,4634,41049,103821,42901,1049
Kylie Meyer,4881,107389,48173,121535,1371
Sophie Pruitt,4967,30849,109230,28314,912
Jared Rowland,4944,97465,24545,94488,1342
Alvaro Holt,5013,73694,55917,63346,1164
Lia Barnett,5019,136701,116062,169823,1640
Sage Ruiz,4566,2460,39230,2472,1015
Trevon Bernard,5271,75449,129680,71548,1158
Beckett Beck,4663,30649,84174,30431,1135
Jordan Vazquez,20954,140545,34217,140809,1904
Addison Barr,5185,15734,97391,15040,1388
Dakota Callahan,4852,78988,90897,77795,1502
Taniya Horn,4939,52538,103299,51775,1061
Asa Washington,5759,127541,7210,124317,894
Kylan Conway,5128,10738,106546,10715,1520
Vivian Carey,4864,72753,92962,70137,917
Pedro Huff,4910,39867,105519,40234,1175
Olivia Krause,6556,105479,48729,120187,1216
Janiyah Jarvis,5782,29903,33936,27574,1382
Ainsley Hancock,5529,99467,59812,103500,1491
Issac Brewer,5214,55493,109798,56330,1256
Cristopher Calhoun,5518,176322,58676,159566,1663
Jada Benjamin,5340,7095,134424,7210,929
Raina Hughes,5575,100764,72334,87731,1445
Cassie Leblanc,5432,44674,24832,37113,1462
Ulises Bass,5019,112735,109810,102479,1204
Madilyn Kirby,5701,31073,58900,36362,1416
Steven Fuller,5902,119200,114628,90513,1078
Mathias Terry,5948,61992,34067,63265,1347
Zain Branch,9906,152253,101446,115988,958
Gilbert Moreno,5627,14822,52452,14174,1164
Annabella Guerra,27591,111467,129055,113492,1588
Rohan Chase,5673,51741,123565,50393,980
Isaiah Whitney,5019,130030,3304,140413,1089
Sierra Kidd,6241,34916,192923,43727,1399
Jamar Mullins,6017,100568,60225,109534,1147
Deshawn King,6155,70109,129514,71801,1451
Kirsten Rodriguez,6109,137493,28159,146390,1284
Johanna Roman,8701,2025,26742,2277,1084
Ismael Raymond,6430,79442,79407,78392,837
Kaydence Baird,6034,33121,98199,33809,1411
Kaitlin Booth,6258,93949,97964,95383,1841
Sidney Oneill,12086,18120,62565,16698,1181
Cheyanne Glenn,5690,78403,100569,81782,1439
Bryce Gillespie,24884,50347,97075,49492,1370
Shaniya Little,6390,118649,135927,127122,1084
River Shea,5707,8667,43469,8684,768
Adan Soto,6361,85786,26564,80950,1204
Brendan Fowler,6034,40481,96691,44106,1009
Brycen Henry,5885,95228,91608,97172,1393
Amare Moran,6292,38364,98544,24826,1084
Fletcher Stewart,6172,109901,26731,93105,1055
Demarcus Lindsey,6837,55297,94614,54558,1445
Ashlynn Price,6831,144514,66822,169559,1175
Leroy Atkins,5908,5518,81019,5116,1066
Jovanni Vega,6332,77474,26329,80457,1089
Vanessa Hicks,5954,36993,100563,35392,642
Nikolai Ayers,5954,90226,82906,108238,722
Caiden Yu,6281,19268,2518,19646,998
Danny Mclean,6338,90123,55510,89239,1176
Antonio Gonzales,7216,64567,141617,66638,1514
Alana Clements,7107,121116,99863,125579,1399
Kevin House,6287,12051,47531,12396,1170
Yesenia Avery,6264,80405,97849,74795,1353
Gary White,6063,44049,10451,47227,934
Aisha Watson,7365,133438,31021,132405,1606
Jaiden Patterson,6470,27671,51053,29318,1227
Aleah Reese,6831,108439,24310,93834,1290
Camilla Larsen,7061,67458,54925,65818,1749
Cecelia Fleming,6436,132646,100804,122636,1313
Caroline Zamora,6516,3820,1502,3694,16147
Yahir Mcknight,6436,74675,105249,67946,1101
Ean Roy,6774,34698,55676,38892,1239
Deborah Briggs,7072,110825,114869,131298,1623
Casey Manning,6791,20742,66753,20358,3155
Dexter Patel,7112,85820,25331,86664,1118
Cristal Estrada,6768,74652,109609,52550,1152
Jazmine Mack,7267,152390,62634,137975,1766
Jair Rush,6608,10784,21620,10451,877
Trinity Haley,7801,127707,147526,96605,2231
Emilee Oliver,8919,51661,147233,47749,1342
Carissa Perez,7428,118684,53605,111869,1382
Aidan Donaldson,7635,28308,106907,48603,1319
John Lee,7675,111737,54833,103551,1233
Geovanni Mendoza,7571,70223,113183,125470,1193
America Tanner,7617,146849,25262,129864,1428
Callie Livingston,7382,8065,114720,7652,1451
Jakob Winters,7199,71095,5782,77847,1044
Layton Mendez,7440,43326,92337,43819,1359
Nyasia Gibbs,7164,105020,135549,109282,1089
Andres Warren,8851,26983,31555,40922,1376
Leilani Hooper,7170,90800,122539,86853,1239
Mattie Liu,8271,67476,74078,63982,1216
Blaine Cobb,7348,121764,99014,143516,980
Rayan Obrien,6883,14455,22147,14530,952
Abigail Dunlap,8082,85689,114043,74072,981
Brisa Hess,7026,41175,42603,41375,1164
Makenna Ewing,7692,119596,105628,119877,1640
Lacey Vincent,8541,35679,13864,50284,1376
Heaven Dixon,8139,134430,117187,102255,1738
Alan Osborne,8065,65411,53961,63546,1239
Kole Butler,7801,125372,92859,123617,1393
Rex Pearson,7784,963,70338,648,1439
Vicente Kent,7600,69197,108255,68675,992
Janet Dawson,7680,31211,105679,32719,1141
Stephen Francis,8438,95027,115919,95429,1164
Philip Bell,7520,18763,102318,15579,1307
Karla Mcdonald,8047,76763,24763,77228,1152
Todd Levy,7749,73860,55406,49355,1015
Shea Case,11409,119418,99748,111984,1061
Malachi Browning,7640,9361,87209,7698,980
Roselyn Powers,8002,80526,51047,72317,608
Calvin Hendricks,8053,75742,112752,45930,1095
Rhett Palmer,7657,96909,110584,98744,1015
Payten Simmons,7824,42087,43704,21889,957
Nora Jensen,8627,94735,110429,120273,2695
Ariel Walters,8845,93547,7399,69764,1072
Kareem Paul,9040,140648,137791,135543,1554
Aarav Merritt,8518,217,51667,246,866
Emilio Mcintyre,8684,100666,59726,76390,992
Dwayne Rojas,8162,38037,25228,33775,986
Craig Ferrell,8558,118225,103207,97092,1284
Hannah Gray,8357,19612,54391,21557,1130
Preston Bates,9046,75851,94827,75300,1107
Callum Santana,8535,56955,12734,49928,1244
Jax Ferguson,9367,117433,101326,137218,1175
Campbell Spears,10428,12052,65915,12206,1629
Eileen Duran,8472,74509,94803,76768,1072
Sydnee Potter,8759,44869,52894,46200,1078
Veronica Aguilar,7841,98905,86079,93123,711
Deegan Montoya,9981,29553,64395,28463,1520
Gabriel Castaneda,8897,100299,155975,105049,1244
Aaliyah Dickson,9923,81811,132302,59336,1365
Samir Ho,11684,175605,128040,144526,1405
Rubi Choi,8661,2472,106213,2558,1588
Kennedy Werner,12235,100184,18947,118529,1749
Moshe Bradshaw,9097,35048,116756,34773,1044
Jeremiah Jacobson,11317,112976,58860,104251,1313
Rey Esparza,10015,19520,120060,19618,1560
Seth Stevens,9774,96020,84013,99565,1267
Mia Mathis,9465,54219,103471,52120,768
Jaylen Woods,9642,151713,1738,161930,1594
Pamela Harris,9218,10348,131166,10118,980
Kylee Mcintosh,9923,84329,77411,83509,1462
Lola Madden,9528,59921,115586,44909,1130
Elliott Hurley,10474,171699,142966,124093,1606
Alma Hampton,10055,27012,130093,29490,1594
Levi Wade,8822,86056,12941,83761,1244
Londyn Murray,9275,58321,101951,75461,1279
Rodrigo Perry,10267,120491,55022,122166,1009
Sidney Mcbride,9115,6304,55820,8248,1118
Colten Owen,9470,77738,29473,76683,1439
Clay Glover,9332,36574,96685,35897,963
Amiah Graves,10135,106724,52303,102542,4824
Gael Lyons,9235,20490,24625,20386,1267
Sheldon Gaines,9321,85987,103970,82207,992
Annabelle Baxter,10491,60833,109575,62324,1652
Hassan Anderson,9367,127283,101245,123009,998
Laney Bentley,9665,13422,91666,13009,1204
Desiree Pierce,9126,75702,23593,72598,1451
Killian Blackburn,10491,47617,115305,51030,1652
Andrew Macdonald,10554,117060,64154,116016,1548
Samara Elliott,9315,27431,93289,29341,1061
Joey Henderson,9499,87473,46836,89325,1170
Kira Castro,10761,73235,115133,118001,1307
Kolton Shepherd,9923,133988,13050,137516,1284
Justin James,9665,2902,100792,1365,1330
Ben Robertson,9900,68101,24964,67625,791
Jaylynn Stanley,9545,29782,21740,30419,1089
Alex Reeves,11702,118259,62147,113360,1434
Axel Rosario,12178,18826,61992,18310,1221
Amy Frye,10950,111932,117944,88528,2552
Dayana Hester,10457,78180,111657,50691,1359
Paige Wheeler,9430,114858,6493,110882,980
Jasper Camacho,10767,9906,138680,10032,1204
Titus Grimes,11432,91356,52659,74944,1147
Ariana Jacobs,10566,42029,54804,46257,785
Thaddeus Cantu,9613,94580,94385,92125,906
Reynaldo Ballard,9705,23857,95033,23375,1158
Reuben Santos,10038,92205,11994,82803,1284
Derrick Arias,10669,89578,119263,66168,1388
Kaylynn Cunningham,11518,134837,115070,131516,1783
Jasmin Best,10072,4967,87518,5093,860
Stanley Foster,12723,79855,61028,79746,1055
Wyatt Scott,10503,49917,27253,38542,912
Marlie Shields,11656,119515,13090,130690,1543
Alexia Matthews,11598,21941,120537,22446,1479
Mark Turner,14386,120066,10749,125343,1806
Dominic Mccarty,11489,86968,166054,64717,980
Paisley Cline,10067,111519,91075,108244,866
Deanna Johnson,10623,21115,96639,12556,1284
Jamal Parsons,11415,83302,26226,90788,866
Simeon Howell,10727,48345,110211,45333,1250
Jagger Benton,11036,108163,112649,107504,1061
Avery Shelton,10784,38186,12229,29226,1032
Dylan Mcpherson,11426,133323,69552,110200,1399
Harrison Lynn,11134,70929,58647,67963,1055
Carl Bradford,10635,121030,92779,123594,1428
Alanna Gallagher,10600,3401,43429,3464,1032
Brennen Cook,11352,92222,125143,77331,1634
Nickolas Joseph,10153,29995,41375,30832,935
Tyler Shannon,11868,111370,27631,107481,1313
Ernest Barry,10893,18166,117399,19623,1009
Will Mcconnell,10790,77273,49991,76602,986
Essence Martin,12878,76401,135227,63346,1038
Briana Silva,10434,105869,12218,104010,1634
Bianca Rangel,12195,11472,57156,12941,952
Kristian Huynh,11707,77136,55349,75225,1198
Parker Mckinney,11845,39431,96163,40010,1055
Bryant Stokes,10646,105221,11960,100161,1388
Zackery Hogan,10440,23897,86664,23335,803
Karley Rogers,12723,97219,65611,96025,1732
Ellen Hall,11076,59554,102679,57506,1244
Boston Alexander,10933,115230,90754,120468,1393
Brianna Hawkins,11501,7502,137091,7158,3413
Rodney Shepard,13377,81323,29966,76642,900
Niko Boone,12206,35163,95991,34922,694
Franklin Mosley,11082,94781,47760,98199,1181
Yaritza Charles,10824,22107,104968,20788,1233
Zavier Hanna,10950,80704,92882,79201,849
Dean Knight,14994,57517,97425,66816,1319
Kason Barton,13572,132003,106987,126474,1405
Alejandro Clarke,16945,15011,51087,14266,1313
David Chambers,11954,104486,101974,77520,1256
Jaden Castillo,17541,55808,104056,55154,1629
Lizeth Mcmahon,12206,142420,28136,139139,1210
Janessa Schaefer,11185,28486,24052,27912,814
Marcos Mccall,12275,96146,53519,94855,1760
Briley Sweeney,11650,69851,12849,63919,1210
Catherine Moody,12017,138847,119946,137103,1428
Enrique Villarreal,11174,889,10606,894,780
Memphis Kelly,12109,83187,109741,68967,917
Brooklynn Ramsey,11994,32651,51116,30735,1445
Antony Newman,12665,119309,99840,99519,1290
Alexis Fritz,12952,16715,54827,16325,1342
Madyson Zhang,12528,80331,739,84828,1084
Rebekah Patrick,11610,47152,98291,46705,957
Shiloh Wolfe,13319,119343,6671,123416,1107
Braydon Leon,12396,8128,106884,8839,1239
Josh Newton,13170,92595,58510,76424,1141
Anya Odom,13526,43584,32616,53806,1520
Izabelle Harvey,13348,104848,107039,102490,1118
Maya Jackson,13044,23249,107796,25308,1411
Monica Moses,13061,106689,29249,87702,906
Kristen Monroe,16113,78122,73958,101658,1485
Laylah Mcdaniel,12097,115609,115506,120083,1416
Russell Carson,12487,5111,129239,5220,1187
Jordon Espinoza,13027,75478,58998,83067,1416
Ashlee Zimmerman,9877,33935,458,36236,757
Shyla Norris,12809,104641,57489,101526,940
Miriam Ashley,12883,20111,110326,19962,826
Cierra Mooney,13681,87036,55320,89859,1239
Aryanna Malone,13646,56858,106282,56777,946
Iliana Richard,12333,113074,24757,114359,1089
Kody Watts,14547,12998,14088,13382,969
Serenity Burke,12281,74778,100041,72002,1003
Angela Salas,13078,44966,72891,45867,1342
Kate Carpenter,13377,106970,101704,106947,1439
Johan Joyce,14335,32960,72415,38938,1365
Toby Davidson,12510,124110,104733,88465,1181
Harley Juarez,23100,59290,94230,57621,1319
Kamari Tyler,15969,127374,26215,133070,1474
George Fischer,11954,2667,44318,2529,797
Randy Ali,13176,77296,107406,75174,1244
Omar Strickland,13182,36809,12791,45368,1066
Jasiah Sherman,14048,112391,27660,100368,1279
Yadiel Moore,11994,15815,43779,15901,780
Blake Baker,12642,89606,97006,78662,1112
Ralph Bartlett,24534,77336,110228,53066,1175
Dax Velazquez,17065,130340,25744,140057,2036
Esmeralda Michael,16979,12631,28308,10795,952
Felicity Blair,12442,81604,104303,71732,1221
Maddox Andrews,22750,47680,106792,44353,1514
Hayley Casey,13520,108118,105226,110699,1147
Emerson Lara,12987,23771,86388,23983,1061
Mohammed Novak,33809,89939,52515,93960,860
Karly Thomas,13377,61200,13096,58917,1101
Cloe Haynes,13520,122820,115557,143097,1583
Keyla Marks,14059,6883,66856,7824,1353
Spencer Reynolds,13187,67952,92509,69283,866
Baron Arellano,12866,35834,95073,35605,1135
Salma Dyer,14403,133122,56841,103953,1371
Katrina Meza,13858,21098,106092,22084,1382
Kash Williamson,15706,101916,15086,96960,1296
Cade Taylor,14696,52613,57558,55739,1009
Jovan Wise,13308,111353,6040,115913,1101
Kinley Maldonado,13428,13222,92343,13268,946
Joaquin Bishop,13641,76820,88993,75977,952
Lee Chan,13365,44410,49940,42465,1089
Asia Carrillo,14570,104435,91540,105628,1221
Josie Pennington,14507,29157,102874,30563,1359
Layla Rice,13193,82092,45431,82826,1204
Abbigail Miranda,14524,61183,116762,60323,808
Charles York,14254,153543,3109,149763,1353
Lainey Peterson,14432,1755,23725,1772,1095
Brooklyn Meyers,13514,72948,50186,64906,1502
Deacon Carroll,13962,33763,116039,31670,1325
Jay Dean,14707,97746,54466,98785,1353
Aidyn Williams,18700,15981,6109,16646,1072
Willow Wells,16239,105398,18212,107888,1233
Rylee Houston,15459,54460,136776,50772,1445
Kallie Huerta,16526,135365,66403,154507,1657
Zachariah Mcguire,16549,13950,150446,10715,929
London Santiago,16795,108611,81742,117640,3034
Nicolas Wiggins,16589,52234,8524,55418,1485
Miranda Bruce,18757,181066,165951,153939,1388
Elvis Pitts,19417,35863,91838,51041,1864
Baylee Evans,18218,128476,187755,169903,2329
Kade Snyder,20610,82700,102220,76269,2099
Pierce Mueller,39414,155660,144704,143482,2082
Dante Costa,23323,6912,204855,7531,1996
Johnny Farley,24356,123009,91115,109437,1703
Joy Gay,16308,49223,161804,46613,1961
Adam Pugh,18247,140602,42592,136885,1479
Danica Faulkner,16136,23031,139300,21425,1709
Alayna Salinas,15946,86836,61734,87249,1353
Juan Trujillo,16818,66340,17185,87002,1606
Aaron Whitehead,17679,91557,12413,88901,992
Trey Yoder,12992,12379,1284,12115,671
Naima Lewis,15029,82459,107819,75409,894
Lisa Chapman,14283,41014,93605,45448,981
Maci Mills,18906,110481,59072,108685,1313
Francesca Good,16847,27930,111186,29387,1227
Danika Jimenez,15665,98704,70636,94838,1692
Theresa Osborn,23570,127219,52074,150251,1313
Logan Gutierrez,14736,116051,95589,112552,1319
Hallie Owens,13858,3430,84472,3493,1554
Skyla Walter,14168,64476,11673,62755,911
Jonah Phillips,14897,33930,59084,34498,1336
Colton Blankenship,14403,91832,91700,89750,1399
Chana Bowman,14455,17656,91310,18671,1216
Haleigh Foley,14874,73470,44760,73269,1032
Jazlene Waller,15683,49498,24752,49997,1428
Jaxson Chandler,15774,110699,94660,105674,1176
Sarahi Hudson,15143,10348,47307,11151,1049
Melissa Bender,14759,69541,88746,68078,774
Cayden Hoover,15184,40957,90415,40779,1319
Marie Kaufman,15665,98417,28142,101957,1095
Elisa Weber,14977,24746,23065,24178,1095
Keegan Yates,14834,86675,2799,87507,1181
Adrien Sosa,18774,66684,75466,74652,1732
Kenneth Fox,18103,125527,112339,126118,1720
Rebecca Powell,15006,7267,45052,7004,825
Robert Gamble,14667,72484,45024,65399,826
Emmy Mitchell,15040,35599,50479,38014,843
Nathan Abbott,15092,90719,89067,87994,997
Jillian Fitzpatrick,15396,22067,95434,22876,1181
Marisol Welch,15677,84530,5908,78581,1497
